time_bin,timestamp,vol_total_num,vol_ann_num,vol_wd_num,vol_origin0,vol_origin1,vol_origin2,vol_peer_num,vol_pfx_num,vol_pfx_avg,vol_pfx_max,path_len_max,path_len_avg,path_unq_len_max,path_unq_len_avg,AS_count,AS_count_max,AS_count_avg,AS_rare_max,AS_rare_sum,pp_num,pp_max,pp_avg,is_WA,is_AW,is_WAW,is_longer_path,is_shorter_path,is_longer_unq_path,is_shorter_unq_path,is_new,is_dup_ann,is_AWnA,is_imp_wd,is_WnA,is_AWn,is_AnW,is_WAn,is_dup_wd,is_dup,is_flap,is_NADA,is_imp_wd_spath,is_imp_wd_dpath,edit_dist_max,edit_dist_avg,ED_0,ED_1,ED_2,ED_3,ED_4,ED_5,ED_6,ED_7,ED_8
364,2000-08-18 16:06,1135,956,179,771,0,185,11,538,2.1096654,17,11,4.283473,9,4.1453977,181,250,21.895027,1,9,958,4,1.18476,61,170,15,164,393,166,402,2,893,61,726,4,6,40,155,9,167,14,47,91,635,10,1.2414097,275,327,156,123,28,12,17,4,10
365,2000-08-18 16:07,940,857,83,835,0,22,11,222,4.2342343,20,10,4.7887983,8,4.386231,142,358,26.47183,1,1,730,4,1.2876712,153,66,5,182,228,164,175,0,704,153,584,13,17,73,61,17,120,51,102,117,467,13,2.0159574,302,121,168,37,51,77,49,15,15
366,2000-08-18 16:08,2611,2341,270,2256,0,85,11,368,7.0951085,19,15,5.352841,9,4.8462195,206,998,55.072815,1,24,1630,4,1.6018405,216,252,24,572,632,539,446,5,2120,216,1896,25,17,144,228,18,224,30,186,246,1650,11,1.919571,537,797,255,272,72,161,68,61,80
367,2000-08-18 16:09,2225,2040,185,1858,0,182,11,736,3.0230978,16,14,5.6867647,11,5.1867647,290,854,36.486206,1,13,1775,4,1.2535211,124,173,9,621,330,642,242,0,1916,124,1573,19,8,107,163,12,343,34,90,363,1210,15,1.5555056,750,649,210,82,65,84,60,65,51
368,2000-08-18 16:10,2260,2095,165,1965,0,130,11,514,4.3968873,21,15,5.563246,11,4.6792364,249,701,39.369476,1,7,1728,4,1.3078704,386,140,8,541,514,375,568,13,1696,386,1354,50,20,206,132,25,342,160,226,244,1110,12,1.7075222,790,453,229,217,96,71,75,112,31
369,2000-08-18 16:11,1422,1316,106,1279,0,37,11,284,5.0070424,18,13,4.601824,12,4.2340426,186,670,29.95699,1,3,1070,5,1.328972,246,94,23,258,467,176,463,8,1062,246,820,26,12,255,70,12,242,66,180,113,707,9,1.5,437,270,192,268,86,23,12,18,
370,2000-08-18 16:12,1138,1035,103,971,3,61,11,441,2.580499,20,14,5.285024,13,4.5816426,212,281,22.367924,1,3,868,4,1.31106,84,90,19,392,187,228,204,0,951,84,737,12,10,102,71,13,214,15,69,84,653,11,1.5289983,328,253,184,122,73,32,25,8,1
371,2000-08-18 16:13,1020,908,112,853,0,55,11,333,3.0630631,18,13,4.9911895,10,4.3722467,204,313,19.460785,1,6,841,4,1.2128419,68,103,17,179,252,117,165,0,840,68,619,5,9,70,84,9,221,13,55,106,513,9,1.3343138,355,181,149,118,55,29,2,2,16
372,2000-08-18 16:14,940,827,113,801,0,26,11,243,3.8683128,19,13,4.8561063,10,4.401451,191,418,19.057592,1,6,673,4,1.396731,87,93,18,212,110,187,101,0,740,87,520,12,16,68,73,20,220,37,50,114,406,10,0.8574468,388,275,71,56,8,10,8,6,
373,2000-08-18 16:15,1384,1316,68,885,0,431,11,258,5.3643413,16,14,5.005319,10,4.476444,187,623,31.502674,1,1,1085,4,1.275576,180,57,17,319,247,351,200,0,1136,180,891,7,10,171,40,11,245,77,103,119,772,11,1.7984104,475,422,84,90,52,10,6,124,36
374,2000-08-18 16:16,3865,3134,731,1129,0,2005,11,333,11.6066065,26,17,5.6330566,10,4.7973833,160,2697,93.96875,1,1,2040,4,1.8946079,387,718,103,1194,406,1210,338,0,2747,387,2315,20,6,565,615,13,432,119,268,107,2208,10,1.6429496,722,939,528,403,147,111,25,243,4
375,2000-08-18 16:17,3192,2940,252,725,0,2215,11,451,7.0776052,21,10,4.8789115,7,4.2863946,147,2259,85.72789,0,0,2122,4,1.5042412,642,188,21,500,576,420,664,10,2288,642,1694,98,64,373,166,64,594,195,447,244,1450,9,1.3192356,1066,881,254,454,99,61,49,64,1
376,2000-08-18 16:18,3686,2404,1282,1894,3,507,11,2339,1.5758871,18,15,4.810732,9,4.434276,459,1220,23.224401,1,24,3386,4,1.0886002,124,1257,17,702,252,487,302,2,2278,124,1794,6,21,79,1240,25,484,39,85,166,1628,11,0.92051005,702,782,479,278,86,30,13,16,11
377,2000-08-18 16:19,2969,2785,184,2472,0,313,11,1764,1.6831065,19,17,4.902693,9,4.3070016,537,1754,22.337057,1,19,2592,4,1.1454475,600,169,19,892,234,494,372,0,2185,600,1360,3,12,66,150,15,825,416,184,243,1117,18,1.0926238,1493,272,634,202,78,26,13,13,32
378,2000-08-18 16:20,942,828,114,656,21,151,11,186,5.064516,21,15,4.2620773,8,4.0289855,136,353,24.529411,0,0,698,4,1.3495702,80,102,5,155,89,141,86,1,747,80,453,6,11,36,96,12,294,12,68,105,348,11,0.8163482,447,199,113,23,24,3,3,3,1
379,2000-08-18 16:21,369,315,54,296,18,1,11,89,4.1460676,11,11,4.3079367,8,4.0920634,110,125,11.718182,0,0,307,3,1.2019544,48,47,7,49,55,20,57,0,267,47,192,7,4,36,40,7,75,19,28,60,132,8,0.76151764,167,77,41,12,10,2,1,2,2
380,2000-08-18 16:22,790,628,162,594,3,31,11,163,4.846626,26,12,4.7292995,9,4.3487263,159,242,17.1761,1,1,543,6,1.4548802,128,144,39,137,140,101,131,6,497,126,356,10,13,91,105,15,141,53,73,65,291,13,1.006329,276,131,113,59,8,6,19,9,
381,2000-08-18 16:23,696,547,149,482,0,65,11,135,5.1555557,23,13,4.747715,7,4.297989,124,180,18.959677,1,3,527,4,1.3206831,83,116,27,128,137,117,130,2,462,82,342,11,25,82,89,33,120,27,55,68,274,11,1.0474138,225,109,92,87,7,5,15,3,
382,2000-08-18 16:24,743,568,175,448,0,120,11,203,3.6600986,18,18,4.737676,8,4.244718,131,190,18.404581,1,16,579,5,1.283247,86,144,13,104,155,96,149,8,474,86,323,14,29,70,130,31,151,24,62,61,262,14,1.1843876,242,88,108,64,13,6,7,24,1
383,2000-08-18 16:25,2115,1921,194,1363,0,558,11,580,3.6465516,18,15,4.8672566,10,4.586153,254,821,34.68504,1,5,1586,4,1.3335435,150,163,38,429,302,445,258,3,1769,150,1414,11,29,162,124,30,355,52,98,284,1130,8,1.2212766,694,563,311,209,48,32,18,41,3
384,2000-08-18 16:26,2138,1753,385,1169,0,584,11,298,7.1744967,22,12,4.9041643,10,4.6086707,178,865,45.38764,0,0,1310,4,1.6320611,302,324,29,434,422,380,405,0,1451,302,1125,57,60,164,294,61,326,81,221,161,964,9,1.404116,611,276,314,342,75,78,20,35,1
385,2000-08-18 16:27,2097,1958,139,1245,0,713,11,597,3.5125628,20,14,4.912155,10,4.62666,234,882,38.713676,0,0,1623,4,1.2920518,190,127,26,354,491,294,417,3,1765,189,1285,22,6,145,100,12,480,43,146,131,1154,12,1.5298045,687,367,330,298,175,46,18,28,
386,2000-08-18 16:28,793,677,116,526,0,151,11,257,3.085603,22,15,4.701625,9,4.165436,146,290,19.31507,0,0,576,4,1.3767362,75,99,14,112,175,171,115,1,602,75,464,16,16,65,85,16,138,28,47,79,385,12,1.3593947,254,145,113,58,65,19,7,9,1
387,2000-08-18 16:29,879,734,145,611,0,123,11,318,2.7641509,22,17,4.7820163,8,4.3910084,186,268,17.327957,0,0,653,5,1.346095,62,133,17,215,114,201,144,1,671,62,515,12,10,28,116,12,156,17,45,109,406,13,1.1035267,291,123,198,76,32,5,3,,
388,2000-08-18 16:30,2088,1836,252,1755,0,81,11,709,2.944993,20,11,4.925381,10,4.649782,281,783,30.380783,1,20,1650,5,1.2654545,145,193,42,364,252,350,280,4,1687,145,1195,9,50,71,149,59,492,57,88,233,962,11,1.0699234,804,302,457,158,57,31,11,9,
389,2000-08-18 16:31,3112,3048,64,2608,0,440,11,1336,2.3293414,22,14,4.8959975,10,4.6660104,440,2250,32.322727,1,15,2810,4,1.1074733,163,61,9,193,209,191,264,5,2880,163,2123,28,3,83,51,3,757,73,90,402,1721,11,0.9309126,1246,1250,338,83,41,22,12,36,13
390,2000-08-18 16:32,4445,4297,148,3700,5,592,11,2102,2.1146526,22,14,5.1189203,9,4.8396554,711,3304,29.248945,1,29,3947,4,1.1261718,69,119,17,1124,291,1040,379,3,4225,62,3366,4,26,37,100,29,859,25,37,400,2966,12,1.4213723,1287,1212,1183,316,57,69,20,105,14
391,2000-08-18 16:33,1865,1761,104,1649,1,111,11,905,2.0607734,22,17,4.9687676,9,4.714367,448,854,18.53125,1,50,1612,4,1.1569479,142,83,9,151,546,144,519,77,1542,142,1022,16,12,116,74,21,520,80,62,98,924,14,1.261126,711,225,489,127,43,24,26,25,3
392,2000-08-18 16:34,2081,1906,175,769,0,1137,11,444,4.686937,20,16,5.494229,10,5.29958,213,1373,47.422535,1,2,1643,4,1.2665855,285,138,21,261,330,232,276,253,1368,285,1014,11,28,413,117,37,354,142,143,284,730,14,0.9586737,786,284,319,162,55,16,8,5,2
393,2000-08-18 16:35,1747,1596,151,1444,0,152,11,505,3.459406,22,17,5.9010024,12,5.518797,224,732,39.32143,1,34,1302,4,1.3417819,198,124,27,390,213,345,240,65,1333,198,971,10,24,206,97,27,362,99,99,198,773,13,1.3073841,668,211,263,150,154,55,20,5,2
394,2000-08-18 16:36,1774,1641,133,1396,0,245,11,794,2.234257,21,12,5.0542355,12,4.783059,273,597,28.750916,1,22,1449,4,1.2242926,159,118,26,233,288,248,277,28,1454,155,1114,41,15,136,80,15,340,45,110,250,864,10,1.239008,651,319,299,215,63,35,10,2,2
395,2000-08-18 16:37,3538,2224,1314,1218,0,1006,11,545,6.491743,23,12,5.591727,12,5.148381,192,1246,59.635418,0,0,2407,6,1.4698795,402,986,302,489,429,425,394,11,1822,400,1507,189,289,163,626,317,315,150,250,448,1059,8,0.75777274,1024,551,321,159,30,26,33,61,17
396,2000-08-18 16:38,5189,4382,807,1995,0,2387,11,635,8.171654,22,13,5.327476,13,4.8233685,214,2503,98.76636,0,0,3329,4,1.5587263,448,688,201,1261,1058,1270,900,2,3934,448,3381,84,115,405,487,117,553,90,358,454,2927,9,1.5945269,1181,1057,777,792,182,104,80,151,20
397,2000-08-18 16:39,3536,3274,262,1465,0,1809,11,534,6.6217227,23,13,5.347587,10,5.0876603,182,1855,91.52198,0,0,2344,4,1.5085324,782,216,63,353,752,298,798,2,2491,781,1747,291,18,423,153,45,744,245,536,521,1226,9,1.02319,1769,334,587,443,50,12,34,29,12
398,2000-08-18 16:40,1937,1717,220,885,0,832,11,292,6.6335616,22,12,5.8916717,11,5.6988935,130,1328,75.26923,0,0,1472,4,1.3158967,587,162,37,342,161,308,140,10,1120,587,723,148,42,175,108,58,397,311,276,58,665,8,0.7666495,887,399,321,46,21,4,3,24,2
399,2000-08-18 16:41,2280,1372,908,562,0,810,11,318,7.1698112,17,12,5.6625366,10,5.4300294,162,1002,45.987656,0,0,1398,4,1.6309013,290,612,128,251,132,244,83,1,1081,289,718,77,181,285,479,296,363,170,119,258,460,9,0.4622807,825,214,218,84,14,1,11,1,
400,2000-08-18 16:42,1746,1589,157,831,0,758,11,265,6.5886793,19,11,5.905601,11,5.629327,146,1094,61.267124,0,0,1195,4,1.4610878,551,129,45,248,262,254,256,1,1038,551,633,123,22,229,84,27,405,274,277,79,554,9,0.79037803,956,316,119,102,31,7,50,5,1
401,2000-08-18 16:43,919,784,135,650,0,134,11,211,4.35545,18,13,5.8125,9,5.054847,159,233,24.924528,1,2,658,4,1.3966565,142,111,21,206,158,171,168,11,631,142,464,22,22,94,90,24,167,56,86,120,344,9,1.4069641,355,104,104,87,17,36,22,46,
402,2000-08-18 16:44,2017,996,1021,773,0,223,11,322,6.263975,23,16,6.009036,10,5.3805223,183,518,29.284153,1,1,1453,5,1.3881624,88,549,308,246,120,206,115,1,907,88,689,16,391,129,238,472,218,24,64,232,457,14,0.6539415,484,178,191,31,30,17,15,43,2
403,2000-08-18 16:45,2009,1764,245,812,0,952,11,337,5.9614244,19,12,5.394558,10,5.2613378,167,1197,55.574852,0,0,1434,5,1.4009763,463,206,79,126,243,122,228,4,1297,463,679,184,37,255,126,39,618,220,243,205,474,9,0.53409654,1144,357,166,49,15,9,14,2,2
404,2000-08-18 16:46,621,591,30,452,0,139,11,153,4.0588236,10,12,5.2758036,11,5.1776648,120,289,25.5,0,0,572,2,1.0856644,115,25,6,99,105,102,96,6,470,115,359,29,5,48,17,5,111,58,57,103,256,10,0.9452496,287,142,102,24,10,8,3,5,1
405,2000-08-18 16:47,1493,1209,284,1015,0,194,11,304,4.9111843,31,13,4.956162,11,4.4747725,160,449,33.8125,1,2,1070,6,1.3953271,239,239,88,255,245,190,242,10,960,239,697,127,39,171,147,45,263,117,122,196,501,10,1.0756866,586,220,156,90,47,38,29,22,5
406,2000-08-18 16:48,2340,1209,1131,867,0,342,11,524,4.4656487,18,13,5.36311,11,4.870968,201,537,29.298508,1,8,1838,4,1.2731229,176,858,190,332,144,241,95,2,1031,176,702,15,235,96,668,273,329,75,101,132,570,10,0.6529915,550,104,382,107,15,33,4,9,1
407,2000-08-18 16:49,2302,2148,154,1099,0,1049,11,406,5.669951,17,13,5.3896646,11,5.203445,170,1269,65.747055,1,11,1742,4,1.3214695,240,149,8,147,385,110,246,5,1903,237,929,137,5,250,141,5,974,163,74,170,759,7,0.78540397,1340,227,337,134,39,32,28,3,
408,2000-08-18 16:50,665,579,86,566,0,13,11,201,3.3084576,18,13,4.6528497,11,4.341969,148,207,16.986486,0,0,494,4,1.3461539,70,64,11,124,110,97,86,3,506,70,362,11,18,49,52,22,144,19,51,99,263,10,1.1082706,289,92,109,28,23,13,3,6,2
409,2000-08-18 16:51,2125,1470,655,817,0,653,11,464,4.5797415,18,13,5.054422,11,4.676871,162,619,42.43827,1,1,1561,6,1.3613069,90,470,151,393,245,330,213,3,1380,90,1186,18,101,105,316,182,194,37,53,305,881,9,0.7515294,561,546,168,139,26,12,3,5,9
410,2000-08-18 16:52,3679,2843,836,893,0,1950,11,378,9.732804,22,13,5.538164,10,4.927893,147,1780,95.30612,0,0,2245,4,1.6387528,421,702,296,923,292,865,260,1,2421,421,1849,58,113,346,404,134,572,186,235,279,1570,10,1.0785539,1069,677,541,315,117,45,12,39,21
411,2000-08-18 16:53,3889,3483,406,1309,0,2174,11,546,7.1227107,26,12,5.4817686,11,4.957508,193,1841,89.466324,0,0,2692,4,1.4446508,869,392,27,662,846,673,843,0,2614,869,2057,123,14,494,364,14,557,442,427,204,1853,15,1.3417331,1298,775,530,580,145,32,21,50,48
412,2000-08-18 16:54,2139,1975,164,1320,0,655,11,744,2.875,22,13,5.350886,10,4.86481,260,772,36.953846,1,2,1848,4,1.1574675,167,154,23,220,332,190,388,14,1794,167,1155,9,8,156,131,10,639,110,57,161,994,9,1.0930341,917,409,379,114,56,13,19,9,42
413,2000-08-18 16:55,4394,3606,788,3011,0,595,11,1706,2.5756154,25,11,4.9847474,11,4.8302827,499,2617,34.90581,1,2,3619,4,1.2141476,276,615,61,188,164,215,173,8,3322,275,2218,161,114,70,554,173,1104,37,238,348,1870,8,0.6606736,1678,1363,349,112,36,20,19,12,8
414,2000-08-18 16:56,3780,3399,381,2650,0,749,11,1916,1.9728601,21,12,4.9385114,10,4.754928,545,2246,29.655046,1,3,3325,4,1.1368421,331,307,97,416,196,349,252,1,3068,331,2259,95,26,89,206,73,809,200,131,534,1725,9,0.7677249,1558,1111,572,85,28,19,5,14,6
415,2000-08-18 16:57,6064,5919,145,4839,0,1080,11,3835,1.5812255,22,16,5.410373,12,5.0704513,1012,4048,29.656126,1,14,5246,5,1.1559284,529,125,8,2520,454,2306,502,3,5387,529,4339,157,18,451,117,20,1048,328,201,475,3864,12,1.585587,1936,881,1706,943,181,108,46,41,36
416,2000-08-18 16:58,6646,6215,431,5595,6,614,11,2643,2.514567,17,17,5.2915525,11,5.0183425,760,5096,41.03816,1,19,4992,4,1.3313302,165,296,102,1261,1736,1211,1686,12,6038,165,4061,21,122,322,194,135,1977,63,102,205,3856,12,1.5243756,2260,649,1796,1008,195,98,55,30,20
417,2000-08-18 16:59,1768,840,928,590,56,194,11,288,6.138889,21,16,5.7107143,11,5.2440476,166,401,26.536144,0,0,1245,5,1.4200803,166,701,220,211,136,189,149,0,674,166,472,19,212,122,481,227,202,81,85,86,386,9,0.7160633,380,151,141,38,37,46,6,29,6
418,2000-08-18 17:00,1869,1720,149,935,15,770,11,403,4.6377172,17,17,5.1075583,13,4.7860465,183,957,44.98361,0,0,1417,4,1.3189838,394,138,32,158,288,83,297,211,1115,394,642,130,11,282,105,11,473,132,262,237,405,11,0.74103796,962,193,153,87,37,29,19,21,4
419,2000-08-18 17:01,2365,2215,150,1764,83,368,11,729,3.2441702,21,18,5.5729117,12,5.2153497,255,880,45.30196,0,0,1869,4,1.2653825,506,117,35,344,473,342,402,21,1688,506,1305,139,30,171,82,33,383,200,306,382,923,11,1.3272728,1012,340,345,216,107,88,28,46,8
420,2000-08-18 17:02,1085,832,253,756,5,71,11,387,2.8036175,17,12,4.8509617,10,4.5985575,169,165,22.639053,0,0,875,4,1.24,146,186,37,145,188,109,162,0,686,146,496,27,62,71,149,67,190,47,99,84,412,8,0.918894,332,223,168,66,15,10,1,12,5
421,2000-08-18 17:03,1911,1138,773,545,49,544,11,299,6.3913045,20,11,6.007909,11,5.8884006,155,862,43.232258,1,2,1157,4,1.6516854,435,531,208,240,124,244,73,0,703,435,400,83,225,199,323,242,303,220,215,80,320,9,0.570382,699,178,95,79,17,27,25,13,4
422,2000-08-18 17:04,1494,1316,178,622,5,689,11,372,4.016129,17,13,5.81383,11,5.5645895,162,977,45.203705,0,0,1154,5,1.2946274,386,131,29,113,224,106,191,4,926,386,553,108,43,372,102,47,373,252,134,170,383,7,0.7034806,857,152,157,80,23,18,12,13,
423,2000-08-18 17:05,814,708,106,587,0,121,11,181,4.4972377,21,13,5.59322,12,4.786723,124,259,27.330645,0,0,553,4,1.471971,125,87,21,181,131,165,162,9,577,121,467,17,15,77,66,16,110,41,80,92,375,8,1.6523341,253,124,103,74,35,32,47,29,1
424,2000-08-18 17:06,1882,1153,729,774,0,379,11,316,5.955696,21,13,5.9314833,12,5.3443193,146,580,42.20548,1,1,1331,4,1.4139744,233,584,85,349,188,328,175,9,911,233,659,37,132,211,499,145,252,25,208,211,448,8,0.74123275,542,186,213,91,73,22,12,4,1
425,2000-08-18 17:07,1960,1166,794,925,0,241,11,323,6.0681114,21,14,6.5085764,13,5.6046314,130,488,50.26923,0,0,1443,4,1.3582814,160,554,204,488,200,497,142,42,965,160,853,8,210,157,348,239,112,51,109,113,740,8,1.1954081,307,188,230,147,94,110,29,6,14
426,2000-08-18 17:08,1701,1307,394,1108,0,199,11,340,5.002941,23,13,5.2922726,10,4.695486,172,354,35.680233,0,0,1174,4,1.4488927,176,349,94,350,278,318,258,30,1101,176,825,19,43,181,255,45,276,55,121,136,689,8,1.4027042,501,152,191,107,173,103,31,14,5
427,2000-08-18 17:09,1073,920,153,856,6,58,11,217,4.9447002,22,13,6.080435,10,5.0619564,140,424,33.264286,0,0,798,4,1.3446115,151,141,34,204,326,141,248,0,769,151,616,14,8,151,107,12,153,48,103,97,519,10,1.9403541,309,113,95,102,131,109,33,23,1
428,2000-08-18 17:10,937,861,76,775,70,16,11,185,5.0648646,19,14,5.731707,9,4.849013,164,304,25.457317,0,0,679,5,1.3799706,152,63,14,161,251,152,218,0,709,151,558,20,9,119,49,13,151,47,104,110,448,11,1.9519744,329,151,103,56,19,72,54,69,4
429,2000-08-18 17:11,5165,3749,1416,2311,0,1438,11,680,7.595588,22,13,4.6455054,8,4.2379303,206,3162,77.12621,1,12,3927,4,1.3152534,477,1394,65,1728,196,1201,220,2,3271,477,2971,13,19,62,1329,21,300,400,77,898,2073,10,0.88383347,1617,664,1062,151,60,108,65,17,2
430,2000-08-18 17:12,6217,5678,539,3217,0,2461,11,683,9.102489,20,12,5.011624,9,4.754491,190,5091,142.08421,1,10,4911,5,1.2659336,748,515,22,686,1626,630,1244,0,4930,748,2975,22,21,56,493,24,1955,647,101,502,2473,8,0.8985041,3157,556,1559,125,55,77,113,34,2
431,2000-08-18 17:13,1374,1295,79,1247,0,48,11,221,6.2171946,20,14,7.138224,10,5.94749,169,829,45.573963,0,0,810,4,1.6962963,56,66,21,412,382,437,237,2,1237,56,1059,7,13,62,45,13,178,23,33,164,895,9,2.69869,372,64,197,126,93,270,62,96,11
432,2000-08-18 17:14,1424,1290,134,1249,0,41,11,380,3.7473683,20,13,6.9496126,12,5.711628,233,538,31.622318,0,0,1072,4,1.3283582,91,120,25,551,289,444,329,2,1197,91,1039,20,12,72,95,14,158,24,67,138,901,10,2.570927,339,131,120,177,122,218,102,71,2
433,2000-08-18 17:15,2529,2395,134,2217,0,178,11,798,3.169173,19,13,5.892276,10,4.913152,344,983,34.206394,1,58,1976,4,1.2798584,116,124,19,483,358,291,459,1,2278,116,1739,8,10,69,105,10,539,49,67,486,1253,10,1.5417161,1103,407,256,174,55,231,107,53,3
434,2000-08-18 17:16,1847,1639,208,1482,0,157,11,758,2.4366755,20,16,5.2306285,10,4.6070776,302,872,25.003311,0,0,1534,4,1.2040417,93,184,47,219,233,250,235,15,1531,92,1072,9,20,41,134,24,459,31,61,261,811,10,1.0904169,762,347,230,121,77,22,43,7,8
435,2000-08-18 17:17,298,238,60,217,0,21,7,137,2.1751826,8,15,6.0966387,9,4.5588236,100,122,10.85,0,0,273,2,1.0915751,11,57,5,117,29,88,21,0,227,11,186,5,1,7,51,3,41,4,7,21,165,10,1.4966443,66,53,44,42,15,4,5,5,3
436,2000-08-18 17:18,1249,1102,147,933,0,169,11,236,5.2923727,26,13,5.7123413,10,4.2640653,154,387,30.512987,0,0,813,6,1.5362854,177,136,19,182,248,106,267,1,925,177,704,17,6,113,117,10,221,42,135,154,550,8,1.1993595,496,191,162,129,76,8,31,6,3
437,2000-08-18 17:19,369,316,53,284,0,32,11,94,3.9255319,19,10,4.379747,7,4.129747,106,92,12.31132,0,0,295,4,1.2508475,55,44,5,53,61,40,59,13,248,55,174,6,7,35,39,9,74,29,26,31,143,9,1.0162601,141,70,33,31,11,5,9,2,
438,2000-08-18 17:20,491,437,54,417,0,20,11,121,4.0578513,19,12,4.5331807,9,4.389016,110,173,17.436363,0,0,388,4,1.265464,49,40,5,73,121,104,72,5,383,49,293,8,10,29,35,14,90,23,26,64,229,8,1.3523421,187,55,59,74,40,3,8,2,4
439,2000-08-18 17:21,492,424,68,354,0,70,11,142,3.4647887,18,13,5.360849,8,4.7594337,130,128,15.523077,0,0,414,4,1.1884058,38,62,11,135,90,106,122,8,378,38,304,5,5,21,51,6,74,18,20,54,250,7,1.4105691,150,51,104,42,51,9,3,6,
440,2000-08-18 17:22,600,537,63,475,15,47,11,159,3.7735848,16,13,4.9888268,9,4.592179,150,153,16.44,0,0,495,3,1.2121212,70,52,9,151,76,114,108,0,467,70,351,10,9,50,43,11,116,34,36,53,298,8,1.3233334,211,105,83,92,15,13,7,8,3
441,2000-08-18 17:23,6208,6089,119,4027,39,2023,11,5033,1.2334591,21,16,5.0302186,9,4.6373787,769,4893,36.719116,1,38,5990,6,1.036394,67,101,26,4856,310,4885,211,4,6018,67,5707,12,16,54,75,18,311,19,48,88,5619,7,1.4634342,425,3653,1393,157,142,293,12,10,
442,2000-08-18 17:24,3506,3427,79,2116,15,1296,11,2713,1.2922964,15,15,4.2100964,9,3.9002042,433,2364,30.86836,1,14,3010,4,1.1647841,62,68,17,352,1110,316,1085,7,3358,62,2210,17,10,44,51,11,1148,31,31,57,2153,13,1.1081004,1242,1246,539,178,82,116,10,4,
443,2000-08-18 17:25,5073,4971,102,3857,6,1108,11,4046,1.2538309,18,14,4.279421,8,3.969825,743,3627,26.559893,1,28,4803,4,1.0562148,100,75,11,155,2006,143,2082,1,4870,100,3107,13,23,45,64,27,1763,41,59,311,2796,13,0.8915829,2118,1646,919,178,71,27,4,2,2
444,2000-08-18 17:26,1452,1409,43,1288,0,121,11,532,2.7293234,19,13,4.8935413,9,4.5890703,223,753,28.995516,0,0,1309,3,1.1092438,105,37,7,105,178,183,199,3,1301,105,998,19,6,55,28,6,303,42,63,266,732,7,1.0268595,623,335,292,95,37,13,3,8,
445,2000-08-18 17:27,553,500,53,457,0,43,11,218,2.5366971,18,14,4.688,9,4.268,159,159,13.421384,1,4,457,4,1.2100656,61,44,12,77,82,82,81,0,439,61,297,15,8,21,31,9,142,31,30,96,201,12,1.1066908,274,62,84,32,20,9,2,3,4
446,2000-08-18 17:28,528,481,47,371,0,110,11,267,1.9775281,14,13,4.6174636,8,4.212058,154,217,13.155844,0,0,436,4,1.2110091,28,34,11,89,64,77,61,2,451,27,284,7,11,29,23,13,167,13,14,79,205,12,0.969697,264,83,66,25,15,15,2,1,1
447,2000-08-18 17:29,1177,1103,74,974,1,128,11,660,1.7833333,17,12,4.460562,9,4.144152,208,499,21.975962,1,5,975,4,1.2071795,128,64,6,86,432,79,444,2,974,128,837,16,9,46,53,9,137,91,37,122,715,9,1.328802,358,167,478,40,23,7,14,12,1
448,2000-08-18 17:30,2073,1969,104,1754,0,215,11,1376,1.5065407,15,16,5.345353,10,4.562722,288,1200,31.194445,1,9,1837,4,1.1284703,91,89,14,211,107,159,150,0,1878,91,1695,3,8,83,73,15,183,53,38,172,1523,9,1.165943,412,970,452,85,15,14,4,7,5
449,2000-08-18 17:31,1430,1330,100,856,0,474,11,278,5.1438847,19,12,5.1789474,9,4.900752,186,504,35.04301,0,0,882,5,1.6213152,64,85,15,437,202,361,172,0,1266,64,1052,11,14,45,70,15,214,27,37,202,850,9,1.4734266,450,201,441,108,55,35,8,5,21
450,2000-08-18 17:32,752,667,85,430,0,237,11,230,3.269565,23,12,4.910045,9,4.3883057,124,266,23.60484,0,0,547,4,1.3747715,74,74,14,114,112,109,99,0,593,73,490,20,9,53,60,11,103,40,33,93,397,9,1.1808511,244,192,133,52,15,6,2,12,2
451,2000-08-18 17:33,1658,1588,70,1563,0,25,11,482,3.439834,19,12,4.282116,10,3.9401762,142,1053,44.06338,1,8,1124,4,1.475089,105,58,9,119,392,136,118,13,1472,104,1374,12,10,98,49,10,98,27,77,508,866,10,1.0814234,667,521,214,83,12,2,29,27,17
452,2000-08-18 17:34,3324,3052,272,2958,0,94,11,463,7.1792655,19,14,5.146789,11,4.49443,158,2547,86.81645,1,11,1755,5,1.8940171,164,264,8,1542,524,636,207,0,2888,164,2825,6,8,86,256,8,63,17,147,449,2376,10,1.6805054,539,632,954,822,45,20,14,9,8
453,2000-08-18 17:35,504,420,84,401,0,19,11,80,6.3,21,10,4.65,9,4.4357142,107,133,17.411215,1,6,353,4,1.427762,60,65,12,119,92,112,81,18,342,60,296,7,19,32,53,19,46,21,39,38,258,12,1.3373016,112,96,86,62,28,8,8,,1
454,2000-08-18 17:36,431,384,47,335,0,49,11,101,4.267327,16,11,4.4635415,9,4.0677085,118,135,13.237288,0,0,330,4,1.3060606,68,37,12,59,69,58,54,7,309,67,201,10,9,42,23,10,108,29,38,57,144,6,0.9651972,202,50,59,38,10,8,9,,
455,2000-08-18 17:37,650,544,106,505,0,39,11,175,3.7142856,20,10,4.6084557,8,4.272059,157,202,14.802547,0,0,480,5,1.3541666,49,83,14,83,141,76,152,18,478,48,371,6,19,37,68,22,107,21,27,93,278,8,0.9692308,228,82,152,43,7,5,2,6,1
